audio_id,filename,class_label,source,source_url,licence,author,date_fetched,duration_sec,sampling_rate,channels,recording_environment,recording_device,approximate_distance,original_or_augmented,parent_audio_id,segment_start_sec,segment_end_sec,sha256,dataset_split,freesound_id,fsd50k_split,fsd50k_labels,licence_url,environment_basis,fetch_batch
SS-AGG-0060,originals/aggression/SS-AGG-0060.wav,Aggression,FSD50K (Freesound clip 244976),https://freesound.org/s/244976/,CC0-1.0,ani_music,2026-09-23,0.732,44100,1,outdoor,unspecified,n/a,original,,,,a65fdc586c796c60dca758bb2a63e698e83bd6a6e0b8e06c80cc925f4f7f9187,test,244976,eval,"Bird,Thump_and_thud,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0061,originals/aggression/SS-AGG-0061.wav,Aggression,FSD50K (Freesound clip 10380),https://freesound.org/s/10380/,CC0-1.0,batchku,2026-09-23,3.974,44100,1,unspecified,unspecified,n/a,original,,,,75379c95fe207a3e06c78ec0081a89e5535c9ed2f498441ed0ea746c56c9c99a,train,10380,dev,"Growling,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0062,originals/aggression/SS-AGG-0062.wav,Aggression,FSD50K (Freesound clip 80928),https://freesound.org/s/80928/,CC-BY-3.0,bennstir,2026-09-23,1.296,44100,1,unspecified,unspecified,n/a,original,,,,f1b19f136b76146016078f18b55b131a65864c2fe6a07882829d08efc1eb230b,train,80928,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0063,originals/aggression/SS-AGG-0063.wav,Aggression,FSD50K (Freesound clip 62327),https://freesound.org/s/62327/,CC0-1.0,bsumusictech,2026-09-23,4.608,44100,1,unspecified,unspecified,n/a,original,,,,4ecd0beff6b502145e47412a4f64b6fa7d665732b3d69af79d8ae9bcce3825eb,train,62327,eval,"Male_speech_and_man_speaking,Bark,Slam,Cricket,Speech,Human_voice,Dog,Domestic_animals_and_pets,Animal,Door,Domestic_sounds_and_home_sounds,Insect,Wild_animals",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0064,originals/aggression/SS-AGG-0064.wav,Aggression,FSD50K (Freesound clip 397662),https://freesound.org/s/397662/,CC-BY-3.0,cetsoundcrew,2026-09-23,3.999,44100,1,unspecified,unspecified,n/a,original,,,,11b54fbc3365fb5865b36dd5dee3dfd5de1db10947d5263ee034f904c63bcd8a,test,397662,eval,"Whoosh_and_swoosh_and_swish,Thump_and_thud",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0065,originals/aggression/SS-AGG-0065.wav,Aggression,FSD50K (Freesound clip 17093),https://freesound.org/s/17093/,CC0-1.0,cognito perceptu,2026-09-23,10.128,44100,1,indoor,unspecified,n/a,original,,,,8f432597930c236356ca70be716dcdf6ef23069d8c356dd5e27f620c90ecb76d,train,17093,eval,"Male_speech_and_man_speaking,Applause,Chatter,Clapping,Shout,Speech,Human_voice,Human_group_actions,Hands",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0066,originals/aggression/SS-AGG-0066.wav,Aggression,FSD50K (Freesound clip 36821),https://freesound.org/s/36821/,CC0-1.0,csproductions,2026-09-23,1.2,44100,1,indoor,unspecified,n/a,original,,,,ced26757ea127a80282cd874afe6f02fcdff98c527d5a452477238aa2a3031aa,test,36821,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0067,originals/aggression/SS-AGG-0067.wav,Aggression,FSD50K (Freesound clip 43806),https://freesound.org/s/43806/,CC-BY-3.0,daveincamas,2026-09-23,4.625,44100,1,outdoor,unspecified,n/a,original,,,,5dba0b6ad6bd51fc5446d055dc4a0f1ed232d99aef75144c5dc04bb19149999c,val,43806,eval,"Applause,Clapping,Motor_vehicle_(road),Siren,Shout,Vehicle,Human_group_actions,Alarm,Human_voice,Hands",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0068,originals/aggression/SS-AGG-0068.wav,Aggression,FSD50K (Freesound clip 18593),https://freesound.org/s/18593/,CC-BY-3.0,dobroide,2026-09-23,21.184,44100,1,outdoor,unspecified,n/a,original,,,,9fb39f34759273e2d51662580228c77d89b75fba5fa8e5ae762421927b18d366,val,18593,dev,"Shout,Livestock_and_farm_animals_and_working_animals,Human_voice,Animal",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-AGG-0069,originals/aggression/SS-AGG-0069.wav,Aggression,FSD50K (Freesound clip 337349),https://freesound.org/s/337349/,CC-BY-3.0,eardeer,2026-09-23,1.729,44100,1,unspecified,unspecified,n/a,original,,,,c7df93e0a85690da16e94aa7aff99cfccda8a577d280754c0b7563e11c1519cb,train,337349,dev,Thump_and_thud,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0070,originals/aggression/SS-AGG-0070.wav,Aggression,FSD50K (Freesound clip 50178),https://freesound.org/s/50178/,CC0-1.0,freesound,2026-09-23,2.848,44100,1,unspecified,unspecified,n/a,original,,,,2439020c1e3fd341c7592d8a1b9febfbf901cdd3442607ae6fbf887a90386ef2,test,50178,eval,"Shout,Human_voice",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0071,originals/aggression/SS-AGG-0071.wav,Aggression,FSD50K (Freesound clip 259974),https://freesound.org/s/259974/,CC-BY-3.0,heyim89yearsold,2026-09-23,14.359,44100,1,indoor,unspecified,n/a,original,,,,5fbd171042353484e665f33295fb0425346fff76a2c289e48e6618b8439e17cf,test,259974,dev,"Squeak,Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0072,originals/aggression/SS-AGG-0072.wav,Aggression,FSD50K (Freesound clip 184689),https://freesound.org/s/184689/,CC-BY-3.0,ingolyrio,2026-09-23,1.0,44100,1,unspecified,unspecified,n/a,original,,,,fa8ab515ce793858a27b276b65f3fa5b63999277c8263972fa11bbf733500268,train,184689,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0073,originals/aggression/SS-AGG-0073.wav,Aggression,FSD50K (Freesound clip 72676),https://freesound.org/s/72676/,CC0-1.0,j1987,2026-09-23,7.6,44100,1,unspecified,unspecified,n/a,original,,,,62008a58e5733c5ab9ea351dad4eb11c2034ef43ddba0e8a23a3786931b13e1e,val,72676,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0074,originals/aggression/SS-AGG-0074.wav,Aggression,FSD50K (Freesound clip 433585),https://freesound.org/s/433585/,CC0-1.0,jacklmurr27,2026-09-23,2.358,44100,1,unspecified,unspecified,n/a,original,,,,28be77034b5dd2a96fb4419f2d28987b141a4d1737604dea928e3b1f9a48b8d5,train,433585,eval,"Slam,Car,Motor_vehicle_(road),Vehicle,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0075,originals/aggression/SS-AGG-0075.wav,Aggression,FSD50K (Freesound clip 195576),https://freesound.org/s/195576/,CC-BY-3.0,jacobalcook,2026-09-23,1.923,44100,1,indoor,unspecified,n/a,original,,,,70140df63d1ae9a1694dc97b409343879b5fdd2d4010a5c07abe2757487bbedf,val,195576,eval,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0076,originals/aggression/SS-AGG-0076.wav,Aggression,FSD50K (Freesound clip 117042),https://freesound.org/s/117042/,CC-BY-3.0,joedeshon,2026-09-23,1.097,44100,1,unspecified,unspecified,n/a,original,,,,07fc2cf9ff51eda0bd0810f150e2ea9d0d3b36fb93aa2dfabd1f754bd69b7c28,train,117042,eval,Thump_and_thud,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0077,originals/aggression/SS-AGG-0077.wav,Aggression,FSD50K (Freesound clip 161600),https://freesound.org/s/161600/,CC-BY-3.0,jorickhoofd,2026-09-23,0.808,44100,1,unspecified,unspecified,n/a,original,,,,8f953a9eb91ea35065f65c77a09146992ae7c38c9e0842d805a74f927c218b04,train,161600,dev,"Slam,Wood,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0078,originals/aggression/SS-AGG-0078.wav,Aggression,FSD50K (Freesound clip 125426),https://freesound.org/s/125426/,Sampling+-1.0,jspath1,2026-09-23,0.548,44100,1,unspecified,unspecified,n/a,original,,,,fca2a8295ca7ccd69ece9c4d44c33d6742f02a6adeb247c293f022308cfd7bed,train,125426,dev,Thump_and_thud,http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0079,originals/aggression/SS-AGG-0079.wav,Aggression,FSD50K (Freesound clip 82175),https://freesound.org/s/82175/,CC-BY-3.0,juskiddink,2026-09-23,7.726,44100,1,indoor,unspecified,n/a,original,,,,3df258f999b7dbcdba2b1972e466b3eb63f7cf39a41c57eed80af0c224d02349,train,82175,eval,"Squeak,Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0080,originals/aggression/SS-AGG-0080.wav,Aggression,FSD50K (Freesound clip 34585),https://freesound.org/s/34585/,CC0-1.0,klangfabrik,2026-09-23,1.715,44100,1,unspecified,unspecified,n/a,original,,,,5cb74b02b15c11fbd6c49b504aaa8e867413c8433a37f143c058ac3c6347d27a,train,34585,eval,"Walk_and_footsteps,Slam,Wood,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0081,originals/aggression/SS-AGG-0081.wav,Aggression,FSD50K (Freesound clip 220146),https://freesound.org/s/220146/,CC-BY-3.0,klankbeeld,2026-09-23,4.258,44100,1,indoor,unspecified,n/a,original,,,,a774bd15ea1a6dbf58d2107b05981aaac22d3a7d91e776b40f107b065e4420b1,train,220146,dev,"Slam,Wood,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-AGG-0082,originals/aggression/SS-AGG-0082.wav,Aggression,FSD50K (Freesound clip 72836),https://freesound.org/s/72836/,CC-BY-3.0,lonemonk,2026-09-23,6.582,44100,1,indoor,unspecified,n/a,original,,,,497322cab9c39acd03c367855af466d7c158afe08de4fd9bc49995858f03fabc,train,72836,eval,"Applause,Chatter,Crowd,Cheering,Clapping,Shout,Human_group_actions,Human_voice,Hands",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0083,originals/aggression/SS-AGG-0083.wav,Aggression,FSD50K (Freesound clip 114509),https://freesound.org/s/114509/,CC-BY-3.0,matucha,2026-09-23,3.3,44100,1,indoor,unspecified,n/a,original,,,,cfe58f5b6c03d97b0fd1131b0bf6f1464891e28b8a56e460796e87b49cba79cf,train,114509,eval,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0084,originals/aggression/SS-AGG-0084.wav,Aggression,FSD50K (Freesound clip 59594),https://freesound.org/s/59594/,CC-BY-3.0,morgantj,2026-09-23,24.294,44100,1,unspecified,unspecified,n/a,original,,,,16d36bcdaf31b82c3f8989c61f7a076f0b1d147af1f9400e3bb308dfe9497eb4,val,59594,eval,"Chatter,Slam,Engine_starting,Hiss,Truck,Drill,Motor_vehicle_(road),Vehicle,Power_tool,Tools,Human_group_actions,Door,Domestic_sounds_and_home_sounds,Engine",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0085,originals/aggression/SS-AGG-0085.wav,Aggression,FSD50K (Freesound clip 338674),https://freesound.org/s/338674/,CC-BY-3.0,newagesoup,2026-09-23,4.8,44100,1,unspecified,unspecified,n/a,original,,,,e1ca369bc2a01381aca71d5cb74593549af5fde69f59fd35bbb189fcc3ea2a29,train,338674,dev,"Growling,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0086,originals/aggression/SS-AGG-0086.wav,Aggression,FSD50K (Freesound clip 266184),https://freesound.org/s/266184/,CC0-1.0,pan14,2026-09-23,21.713,44100,1,indoor,unspecified,n/a,original,,,,631b1384c0f60b7695547360f59567775f8868755d2b254918d3caab25f8bf01,train,266184,eval,"Male_speech_and_man_speaking,Applause,Cheering,Clapping,Conversation,Shout,Speech,Human_voice,Human_group_actions,Hands",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0087,originals/aggression/SS-AGG-0087.wav,Aggression,FSD50K (Freesound clip 71274),https://freesound.org/s/71274/,CC0-1.0,qubodup,2026-09-23,0.756,44100,1,unspecified,unspecified,n/a,original,,,,264be58e04aacd6baa996dfc8e052236d19d2999300678cf7e6c955b2e373e32,train,71274,dev,Thump_and_thud,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0088,originals/aggression/SS-AGG-0088.wav,Aggression,FSD50K (Freesound clip 223978),https://freesound.org/s/223978/,CC0-1.0,roman_cgr,2026-09-23,25.611,44100,1,unspecified,unspecified,n/a,original,,,,b2df6bb13b9eacc5eb459ac5df762befe71b5392e616b621918a7b2dfb7e81ce,train,223978,eval,"Growling,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0089,originals/aggression/SS-AGG-0089.wav,Aggression,FSD50K (Freesound clip 388022),https://freesound.org/s/388022/,CC0-1.0,saturdaysoundguy,2026-09-23,7.488,44100,1,indoor,unspecified,n/a,original,,,,3516c87d0fcd586e421b1b357f80189b3e8162b0e1f0da91bae19798ca80b96a,train,388022,eval,"Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0090,originals/aggression/SS-AGG-0090.wav,Aggression,FSD50K (Freesound clip 104525),https://freesound.org/s/104525/,CC0-1.0,skyumori,2026-09-23,2.0,44100,1,unspecified,unspecified,n/a,original,,,,73b27b6e7d83ea145a2f3442217fe4f7007fe1f0e47625a06ac9484d281d5669,train,104525,dev,"Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0091,originals/aggression/SS-AGG-0091.wav,Aggression,FSD50K (Freesound clip 117614),https://freesound.org/s/117614/,CC0-1.0,soundmary,2026-09-23,1.233,44100,1,unspecified,unspecified,n/a,original,,,,61f80988d57660b5fbb5b242f618ed1110cde47a10c83262f668412db8dd66d6,val,117614,eval,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-AGG-0092,originals/aggression/SS-AGG-0092.wav,Aggression,FSD50K (Freesound clip 51851),https://freesound.org/s/51851/,CC-BY-3.0,striptheband,2026-09-23,0.447,44100,1,unspecified,unspecified,n/a,original,,,,27bd7be9c8cf6f182784ae2b531205c1c898543d60224d9fe2803809d40f9bc5,train,51851,dev,Thump_and_thud,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0093,originals/aggression/SS-AGG-0093.wav,Aggression,FSD50K (Freesound clip 126730),https://freesound.org/s/126730/,CC-BY-3.0,t000lish,2026-09-23,25.488,44100,1,unspecified,unspecified,n/a,original,,,,b31540c4a8743fd17a4f44ab0f40d05a019fa19abc7edfcad9f38f044a6117a8,test,126730,dev,"Growling,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0094,originals/aggression/SS-AGG-0094.wav,Aggression,FSD50K (Freesound clip 397299),https://freesound.org/s/397299/,CC-BY-3.0,theuncertainman,2026-09-23,3.204,44100,1,unspecified,unspecified,n/a,original,,,,87bf0c52ad1c134448689f44b3523f859fdc4a15852e22a003b5ad12d405b9bb,train,397299,dev,"Male_speech_and_man_speaking,Speech,Shout,Human_voice",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0095,originals/aggression/SS-AGG-0095.wav,Aggression,FSD50K (Freesound clip 406625),https://freesound.org/s/406625/,CC0-1.0,tlcolbe,2026-09-23,3.067,44100,1,indoor,unspecified,n/a,original,,,,078e0a7d8fb29d4c60eb548bec8dd04a9fd725976be4dd29c8d7b7eedd536067,train,406625,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0096,originals/aggression/SS-AGG-0096.wav,Aggression,FSD50K (Freesound clip 84649),https://freesound.org/s/84649/,CC-BY-3.0,tomc1985,2026-09-23,3.32,44100,1,unspecified,unspecified,n/a,original,,,,24db2c871a6b1aa831b408a9b57592e2614437ba3761fb2f92a685964fc89dc4,train,84649,dev,"Growling,Dog,Domestic_animals_and_pets,Animal",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-AGG-0097,originals/aggression/SS-AGG-0097.wav,Aggression,FSD50K (Freesound clip 166433),https://freesound.org/s/166433/,CC-BY-3.0,ultradust,2026-09-23,16.832,44100,1,indoor,unspecified,n/a,original,,,,341730689b03d706272806d80feb519911116cb88d0b3d0f4e542b79f9c176dc,test,166433,eval,"Applause,Crowd,Cheering,Clapping,Shout,Human_group_actions,Human_voice,Hands",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0098,originals/aggression/SS-AGG-0098.wav,Aggression,FSD50K (Freesound clip 181347),https://freesound.org/s/181347/,CC-BY-3.0,unfa,2026-09-23,8.057,44100,1,outdoor,unspecified,n/a,original,,,,195f6eb04075315e68ceba2cd0269056f1fe8650f216511269dd3de26730c9b0,train,181347,dev,"Speech,Shout,Human_voice",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-AGG-0099,originals/aggression/SS-AGG-0099.wav,Aggression,FSD50K (Freesound clip 266151),https://freesound.org/s/266151/,CC0-1.0,vacuumfan7072,2026-09-23,9.165,44100,1,outdoor,unspecified,n/a,original,,,,8547d892b6fc24110459dd2ecb8117976116b0fbb3dae92895707baf0e53ab46,train,266151,dev,"Slam,Door,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-AGG-0100,originals/aggression/SS-AGG-0100.wav,Aggression,FSD50K (Freesound clip 232687),https://freesound.org/s/232687/,CC0-1.0,xavimuse,2026-09-23,6.827,44100,1,outdoor,unspecified,n/a,original,,,,8c73fe63556310d5be7819f0f0c0106a69cb876c570b740e241bb44e91fe815a,train,232687,eval,"Traffic_noise_and_roadway_noise,Door,Thump_and_thud,Domestic_sounds_and_home_sounds,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ALM-0001,originals/alarm_or_siren/SS-ALM-0001.wav,Alarm or Siren,FSD50K (Freesound clip 34795),https://freesound.org/s/34795/,CC-BY-3.0,-zin-,2026-09-23,1.73,44100,1,unspecified,unspecified,n/a,original,,,,abada33eb86c292c8f33ceddc48d63b81983095011a857574a3aafdf950244ed,val,34795,dev,"Crash_cymbal,Bell,Cymbal,Percussion,Musical_instrument,Music",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ALM-0002,originals/alarm_or_siren/SS-ALM-0002.wav,Alarm or Siren,FSD50K (Freesound clip 379373),https://freesound.org/s/379373/,CC0-1.0,13FPanska_Sychra_Petr,2026-09-23,14.609,44100,1,unspecified,unspecified,n/a,original,,,,703c5f537bea60bde064055128e8aae374162fd47963b3289bc35d8a3c4addb6,train,379373,dev,"Bus,Alarm,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ALM-0003,originals/alarm_or_siren/SS-ALM-0003.wav,Alarm or Siren,FSD50K (Freesound clip 378908),https://freesound.org/s/378908/,CC0-1.0,13gkopeckak,2026-09-23,17.56,44100,1,outdoor,unspecified,n/a,original,,,,8df39fa4bb6baa50f1579bdbe2f484b13ca4e14e065d95033966f415c8264bca,train,378908,eval,"Bicycle_bell,Bicycle,Vehicle,Alarm,Bell",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-ALM-0004,originals/alarm_or_siren/SS-ALM-0004.wav,Alarm or Siren,FSD50K (Freesound clip 57742),https://freesound.org/s/57742/,CC-BY-3.0,3bagbrew,2026-09-23,8.0,44100,1,unspecified,unspecified,n/a,original,,,,c5a6f8acb3e34eb137bc006e99f2cc8c6e9edc7dc6eb8279562c9ee1a98d46e7,test,57742,dev,"Squeak,Bell",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ALM-0005,originals/alarm_or_siren/SS-ALM-0005.wav,Alarm or Siren,FSD50K (Freesound clip 164690),https://freesound.org/s/164690/,CC0-1.0,Adam_N,2026-09-23,9.56,44100,1,unspecified,unspecified,n/a,original,,,,2480c31a75e6c1ba955c19d314e9d41fe8fe4bb209141a4ff952d0af62866376,val,164690,dev,"Telephone,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ALM-0006,originals/alarm_or_siren/SS-ALM-0006.wav,Alarm or Siren,FSD50K (Freesound clip 221085),https://freesound.org/s/221085/,CC0-1.0,AlaskaRobotics,2026-09-23,2.5,44100,1,unspecified,unspecified,n/a,original,,,,caa16eeb8522b88d760b26df54358885c90e18d7e5e35161e1a03a93d21f4659,train,221085,dev,Alarm,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-ALM-0007,originals/alarm_or_siren/SS-ALM-0007.wav,Alarm or Siren,FSD50K (Freesound clip 62164),https://freesound.org/s/62164/,CC-BY-3.0,Benboncan,2026-09-23,25.899,44100,1,unspecified,unspecified,n/a,original,,,,192619ee1c34242c8ebddcde5d9beac4c3da84416bc0be983e5a447002be26f6,val,62164,dev,"Telephone,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ALM-0008,originals/alarm_or_siren/SS-ALM-0008.wav,Alarm or Siren,FSD50K (Freesound clip 89589),https://freesound.org/s/89589/,CC-BY-3.0,CGEffex,2026-09-23,24.895,44100,1,unspecified,unspecified,n/a,original,,,,3a5a8661f2a5079dce63ce36ddff06ba4e31fe9eb454b35de51154933c1105b6,train,89589,dev,Alarm,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-ALM-0009,originals/alarm_or_siren/SS-ALM-0009.wav,Alarm or Siren,FSD50K (Freesound clip 22596),https://freesound.org/s/22596/,CC-BY-3.0,Charel Sytze,2026-09-23,15.256,44100,1,outdoor,unspecified,n/a,original,,,,01b455b0ecf60b92732be6f352271fedb53be4ce09f3bdfc71d0a74f75e84b07,test,22596,dev,"Church_bell,Bell",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-ALM-0010,originals/alarm_or_siren/SS-ALM-0010.wav,Alarm or Siren,FSD50K (Freesound clip 384004),https://freesound.org/s/384004/,CC-BY-3.0,ChrisReierson,2026-09-23,21.403,44100,1,unspecified,unspecified,n/a,original,,,,b578e15bf3d8733ad76243800439227b2860aee6e3a04adff4cad1f968d8b3fe,val,384004,dev,"Telephone,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
